date,sentence,col3
2021-12-25,广东、江苏三大海上风电项目并网发电，海风开发向深远海进发,澎湃新闻
2021-12-25,全球首条，钠电池量产迈出关键一步，一份资金加仓的概念股名单送给您,证券时报
2021-12-25,“宁组合”、“茅指数”再次切换？,Wind
2021-12-25,“宁王”大跌7%，原因找到了！基金经理在调仓,Wind
2021-12-24,12月资金动向追踪：中小市值受青睐，两大产业链流出严重！,--
2021-12-24,光大证券：新能源运营商或迎价值重估 推荐三峡能源(600905.SH)、太阳能(000591.SZ)等,智通财经
2021-12-24,A股资金流向：“弃宁投茅”显露调仓痕迹,Wind
2021-12-24,1.65亿 正泰电器拟将10个集中式光伏电站项目转让给三峡能源,索比光伏网
2021-12-24,和讯SGI公司| 宁德时代罕见重挫超8%，市值一日蒸发1200亿！竟是因一篇文章刷屏？,和讯
2021-12-24,宁王大跌7%，锂电全线急挫，3大利空突袭？,Wind
2021-12-24,"突发！""宁王""暴跌近千亿，锂电全线急挫，三大利空突袭？高瓴出手，3000亿巨头也跪了，发生了什么？",券商中国
2021-12-24,长江电力涨超3%，创历史新高,Wind
2021-12-24,挑战海风平价——概算低至13356元/kw（2024年建成） 广东海风平价浪潮之后谁接力？,北极星电力
2021-12-24,融资客青睐14股，三旺通信买入占比高达56.58%,Wind
2021-12-24,A股早报2021年12月24日星期五,Wind
2021-12-24,A股融资融券日报：两融余额增加19.59亿元（12月23日）,Wind
2021-12-24,每日理财观察：A股明年机会在哪？两大基金策略出炉,Wind
2021-12-24,北向资金动向盘点：逢高减持食品饮料,Wind
2021-12-23,【趣点】首个钠离子电池项目落地在望，哪些投资机遇可挖掘？,财华社
2021-12-23,正泰电器：拟将10个集中式光伏电站项目转让给三峡能源,上证报
2021-12-23,晚间重要公告2021年12月23日星期四,Wind
2021-12-23,稀土龙头被砸盘，主力出逃资金超15亿，尾盘资金杀入果链龙头,证券时报网
2021-12-23,沪港通十大成交活跃股排名（12月23日）,Wind
2021-12-23,金融街下午茶2021年12月23日星期四,Wind
2021-12-23,北向资金加仓近25亿结束连续4日净卖出，宁德时代净买入4.74亿元,Wind
2021-12-23,钠电池有望加速商业化：全球首条规模量产线拟开启建设 产品将用于储能项目,财联社
2021-12-23,正泰电器出售部分集中式光伏电站，2021年净利润预计将增加6400万,索比光伏网
2021-12-23,三峡能源、三峡资本携手安徽省阜阳市、中科海钠打造全球首条钠离子电池规模化量产线,证券时报网
2021-12-23,专用设备行业点评：三峡能源投资400亿布局3GW海风项目 海风平价时代曙光已至,新浪
2021-12-23,浙江正泰转让杭州泰景100%股权给三峡能源,北极星电力
2021-12-23,A股资金流向：“妖股”行情暂告段落，绿电板块重回主线核心,Wind
2021-12-23,正泰电器拟1.65亿元转让泰景光伏发电100%股权,乐居财经
2021-12-23,正泰电器(601877.SH)：拟以1.65亿元转让杭州泰景100%股权予三峡能源,格隆汇
2021-12-23,正泰电器：拟将杭州泰景100%股权转让予三峡能源,财联社
2021-12-23,正泰电器：1.65亿元出售部分集中式光伏电站项目公司股权,Wind
2021-12-23,再次大涨!绿电板块机构频频关注或为明年新赛道?,证券之星
2021-12-23,中科海钠宣布与三峡能源等共建全球首条钠离子电池规模化量产线,财联社
2021-12-23,公用事业行业研究周报：为何要改造老旧风电场,新浪
2021-12-23,电力股大幅反弹 主力资金积极抢筹多股,第一财经
2021-12-23,27股获券商买入评级，上海建工目标涨幅达67.13%,Wind
2021-12-22,上市公司逐鹿碳交易,北京商报网
2021-12-22,增资410亿再扩产能，三峡能源或成全球最大海上风电企业,搜狐
2021-12-22,13股获券商买入评级，完美世界目标涨幅达48.34%,Wind
2021-12-22,三峡能源拟投411亿建三大海上风电项目 密集布局新能源前三季发电量增42%,长江商报
2021-12-22,海上风电项目建设如火如荼,Wind
2021-12-22,海上风电项目建设如火如荼,发布易
2021-12-21,百只个股投身碳市场 谁是收益王,北京商报
2021-12-21,财华聚焦|加码海上风电，对三峡能源的投资价值有何启示？,财华社
2021-12-21,三峡能源(600905)：百万千瓦海风项目落地 海风龙头蓝海可期,新浪
2021-12-21,A股年终红黑榜系列策划（四）|高含“碳”量！这些个股投身碳市场 谁将会是收益王？,北京商报
2021-12-21,三峡能源拟投建300万千瓦海上风电，超配海上风电产业链,智通财经
2021-12-21,三峡能源：拟超400亿元投建三大海上风电项目,资本邦
2021-12-21,斥资412亿！三峡能源投建三大海上风电项目！,华夏能源网
2021-12-21,【建投公用环保】11月火电发电量同比减少2.5%，电煤剪刀差发生反转,能源交运万维网
2021-12-21,A股早报2021年12月21日星期二,Wind
2021-12-21,A股融资融券日报：两融余额减少40.23亿元（12月20日）,Wind
2021-12-21,试验显示Moderna加强针可将针对奥密克戎的抗体水平提高36倍；甲骨文预计将以约90美元/股收购塞纳,每经头条
2021-12-21,注册资本50亿元！三峡集团在南京成立新公司！,北极星节能
2021-12-21,【中证盘前】“史上最贵新股”拟不超45亿元理财；6连板牛股提示风险；大全能源拟332.5亿元投建工业硅等项目,中证报
2021-12-21,412亿元拟投三大项目！这个领域“起大风”,中证报
2021-12-21,巨头投资逾400亿元，十四五装机量超预期，持续高增长股票揭秘（附股）,证券时报网
2021-12-20,公告精选丨上市公司纷纷投资大项目！三峡能源投411.69亿元，大全能源投332.5亿元！,21世纪经济报道
2021-12-20,三峡能源拟投411.69亿建设三大海上风电项目,上证报
2021-12-20,公告精选：中装建设与鸿蒙时代等拟联合开发元宇宙应用等项目；三峡能源拟合计411.69亿元投建三个海上风电场项目,e公司
2021-12-20,晚间重要公告2021年12月20日星期一,Wind
2021-12-20,三峡能源412亿元投建阳江青洲项目 海上风电规模有望进一步跃升,e公司
2021-12-20,不怕风电退补！三峡能源拟投411亿，打造全球最大海上风电企业,21世纪经济报道
2021-12-20,三峡能源：拟投资三个海上风电场项目 投资金额合计超400亿元,第一财经
2021-12-20,完善产业布局 三峡能源(600905.SH)拟合计411.69亿元投建青洲五、六、七海上风电项目,智通财经
2021-12-20,三峡能源：拟投资三个海上风电场项目 投资金额合计411.69亿元,e公司
2021-12-20,三峡能源(600905.SH)及子公司拟与关联人签订三峡阳江青洲五、六、七海上风电场送出工程合作协议,格隆汇
2021-12-20,三峡能源(600905.SH)：拟投建青洲五、六、七项目 投资额合计411.69亿元,格隆汇
2021-12-20,三峡能源：拟与关联人三峡投资及子公司签订合作协议,Wind
2021-12-20,A股融资融券日报：两融余额减少80.19亿元（12月17日）,Wind
2021-12-20,A股早报2021年12月20日星期一,Wind
2021-12-19,行业深度研究：资源而非包袱，火电转型新能源大有可为【深度 | 国君公用】,煤市乾坤
2021-12-19,【安信环保公用邵琳琳/周喆团队】三峡能源点评：新能源运营龙头乘风破浪，海风集中投产推动业绩阶跃,安信证券环保公用研究
2021-12-19,北向资金大调仓！加仓“券茅”逾40亿元，减仓“药茅”超20亿元,中证报
2021-12-17,A股资金流向：成长、权重双双熄火，低价股抱团逻辑仍在演绎,Wind
2021-12-17,风力发电指数创历史新高，江苏新能、节能风电、三峡能源、福能股份普涨,Wind
2021-12-17,北京证监局联合北京上市公司协会赴三峡能源开展调研,索比光伏网
2021-12-17,A股融资融券日报：两融余额增加5.56亿元（12月16日）,Wind
2021-12-17,北向资金动向盘点：近两周加仓“非银”已超百亿,Wind
2021-12-16,北向资金追平年内最长净买入纪录，山西汾酒净卖出额创历史新高,Wind
2021-12-16,强强联合，三峡和亿利书写光伏治沙新篇章,索比光伏网
2021-12-16,A股融资融券日报：两融余额增加10.27亿元（12月15日）,Wind
2021-12-16,A股年内IPO募资额超5000亿元,Wind
2021-12-15,融资客青睐7股，厦门空港买入占比高达53.32%,Wind
2021-12-15,11股获杠杆资金净买入超亿元,证券时报网
2021-12-15,A股融资融券日报：两融余额增加9.31亿元（12月14日）,Wind
2021-12-14,三峡能源：公司应收账款中可再生能源补贴款占应收账款余额比例较大，符合新能源行业特点,每日经济新闻
2021-12-14,三峡能源：江苏大丰海域地震未对公司设备造成损害 自然灾害,每日经济新闻
2021-12-14,三峡能源：地震后公司组织人员对设备进行全面检查，未发现损害现象,Wind
2021-12-14,三峡能源：公司第三季度净利润环比降57.56%主要有两方面原因 盈利能力下降,每日经济新闻
2021-12-14,三峡能源：三峡如东柔性直流输电工程首次批量使用国产IGBT部件由株洲中车提供,Wind
2021-12-14,三峡能源：公司始终致力于清洁能源应用与开发，围绕产业链上下游，重点布局具有核心技术和科技创新能力项目,每日经济新闻
2021-12-14,A股早报2021年12月14日星期二,Wind
2021-12-14,央地国企A股融资连增三年，国有资产证券化提速,Wind
2021-12-13,亿利洁能引战投参与治沙 王文彪套现18亿积极风控 减持股份,长江商报
2021-12-13,数据复盘｜主力资金加仓三峡能源、宁德时代等股 北向资金连续9日净流入,证券时报网
2021-12-13,A股主力资金流向：电力股获资金抢筹，新能源持续回暖,Wind
2021-12-13,电力股二次拉升，三峡能源、时代新材、长江电力等走势强劲,Wind
2021-12-13,三峡能源、三峡资本斥巨资成为亿利洁能第二大股东,中国网
2021-12-13,15股获融资净买入超亿元 三峡能源获净买入最多,证券时报网
2021-12-13,A股融资融券日报：两融余额增加0.16亿元（12月10日）,Wind
2021-12-11,券商首次关注5股并给予买入评级（12月11日）,Wind
2021-12-11,风度 | 每周深度评 12.04-12.10,新浪
2021-12-10,机构本周首次关注59只个股,第一财经
2021-12-10,三峡能源(600905.SH)：拟出资16.5亿元与控股股东投设江苏能投,格隆汇
2021-12-10,三峡能源(600905.SH)：拟与三峡资本共同对三峡鄂尔多斯增资16.15亿元,格隆汇
2021-12-10,加快江苏区域新能源开发 三峡能源(600905.SH)拟16.5亿元共设合资公司,智通财经
2021-12-10,三峡能源、中国广核与中国核电，新能源发电企业成长能力大比拼！,Ofweek
2021-12-10,三峡能源100MW平价光伏项目并网,北极星电力
2021-12-10,电力股表现低迷，三峡能源、晶科科技、上海电力领衔下跌,Wind
2021-12-09,三峡能源项目获国家优质工程奖,e公司
2021-12-09,新能源发电行业研究与投资策略：无限风光，风光无限,新浪
2021-12-09,三峡能源蹊跷收购！标的年入十亿负债却超百亿 偿债能力下降,Ofweek
2021-12-09,总计18.1亿元 三峡能源子公司拟受让亿利洁能3.98亿股股份,北极星电力
2021-12-09,经济日报：富时罗素指数调整折射中国经济之变,Wind
2021-12-08,深度 | 三峡能源：三峡集团旗下新能源运营商，引领海上风电发展,郭丽丽的研究札记
2021-12-07,三峡能源、三峡资本战略投资亿利洁能,光明网
2021-12-07,一周策略回顾与展望,新浪
2021-12-07,电气设备新能源行业2022年投资策略：风光蓄势待发、电力设备迎新机遇,新浪
2021-12-07,亿利集团一年内160亿债务将到期 18亿引央企入股亿利洁能,贝壳财经
2021-12-07,三峡能源、三峡资本战略投资亿利洁能成为重要股东 携手打造中国光伏治沙先导企业,凤凰网
2021-12-07,三峡能源：控股子公司拟受让亿利洁能11%股权,中证网
2021-12-07,负重前行 亿利洁能引入央企战投合作沙漠光伏项目,财联社
2021-12-07,三峡能源：控股子公司拟受让亿利节能3.98亿股股份,资本邦
2021-12-06,12月7日上市公司重要公告集锦：工商银行获准发行不超1900亿元二级资本债券,证券日报之声
2021-12-06,晚间重要公告2021年12月6日星期一,Wind
2021-12-06,三峡能源：子公司拟18.1亿元受让亿利洁能11.17%股份,财联社
2021-12-06,三峡能源(600905.SH)：子公司拟以18.1亿元受让亿利资源集团所持亿利洁能11.17%股份,格隆汇
2021-12-06,三峡能源(600905.SH)子公司拟18.1亿元购买亿利洁能11.1722%股权,智通财经
2021-12-06,三峡能源(600905.SH)：控股子公司持有亿利洁能11.1722%的股份 成为其第二大股东,格隆汇
2021-12-06,碳中和周报：“十四五”工业绿色发展规划出台 全力推动工业碳达峰,新浪
2021-12-06,公用环保行业周报：2022年电煤长协征求意见稿发布有利于保障煤电资产现金流,新浪
2021-12-06,公用环保行业重大事项点评：火电重新恢复盈利能力 电价步入上行周期,新浪
2021-12-06,陆家嘴财经早餐2021年12月6日星期一,Wind
2021-12-06,绿色电力政策密集出台，行业发展步入快车道,Wind
2021-12-05,【德邦金工|周报】资金密集流入医药，关注工业富联巨额解禁 20211205 解禁,微信
2021-12-05,下周这只股票解禁市值超1800亿元，但股东不能减持！新能源电力龙头股东浮盈近70亿元（附名单） 解禁,中证报
2021-12-05,三峡能源：我国离岸最远海上风电场首批机组并网发电,证券时报网
2021-12-05,下周操盘攻略：均衡配置成长与价值,Wind
2021-12-05,公用周报：江苏首批平价海风项目启动竞争性配置 第二批内陆风电光伏大基地项目开始上报,新浪
2021-12-03,下周2549亿市值限售股解禁，环比增加697.21% 解禁,Wind
2021-12-03,三峡能源(600905.SH)：16.215亿股限售股将于12月10日解禁上市,格隆汇
2021-12-03,三峡能源(600905.SH)16.22亿股限售股将于12月10日上市流通 解禁,智通财经
2021-12-03,三峡能源：约16.22亿股限售股12月10日解禁，占比5.68% 解禁,每日经济新闻
2021-12-03,三峡能源：16.21亿股限售股12月10日上市流通 解禁,Wind
2021-12-03,A股资金流向：权重发力助推沪指，短线情绪退潮,Wind
2021-12-03,中国银河维持环保公用行业推荐评级：“双碳”政策密集出台，关注环保公用领域规划,每日经济新闻
2021-12-03,三峡能源减持金风科技0.41%股份，减持时间过半 减持股份,乐居财经
2021-12-02,龙虎榜座次“大洗牌”！“黑马”都是量化营业部,Wind
2021-12-02,三峡能源：安徽蒙城风电项目全容量并网、河南杞县风电项目首批并网,e公司
2021-12-02,金风科技：股东三峡能源减持1722万股公司股份 减持股份,每日经济新闻
2021-12-02,金风科技：三峡能源减持其持有的公司股份1722.29万股 减持股份,Wind
2021-12-02,金风科技(02208)股东三峡能源累计减持1722.29万股 减持时间已过半 减持股份,智通财经
2021-12-02,金风科技(02208.HK)：三峡能源累计减持1722万股 减持股份,格隆汇
2021-12-02,能源保供成效初显，央企加速布局清洁能源,Wind
2021-11-30,年内435家企业圆梦A股 首发合计募资逾4400亿,北京商报
2021-11-29,公用事业行业周报：政策推动下电煤矛盾持续缓和 全国统一电力市场呼之欲出,新浪
2021-11-29,年内435股圆梦A股！浙系新股数领跑 这些个股上市后就“变脸”,北京商报
2021-11-29,兴业证券：维持三峡能源(600905.SH)“审慎增持”评级 股权激励 激发增长动力,智通财经
2021-11-28,公用周报：省间电力现货交易规则出台 三峡能源发布股权激励计划,新浪
2021-11-26,三峡能源：拟向激励对象212人授予限制性股票6090万股,每日经济新闻
2021-11-26,三峡能源(600905.SH)：拟推不超6090万股的2021年限制性股票激励计划,格隆汇
2021-11-26,三峡能源(600905.SH)：拟推限制性股票长期激励计划,格隆汇
2021-11-26,三峡能源(600905.SH)拟推2021年限制性股票激励计划 首次授予价为3.38元/股,智通财经
2021-11-26,公用事业行业省间现货交易政策点评：电改持续推进 现货市场建设更进一步,新浪
2021-11-26,公用环保行业周报：10月用电需求继续强劲南网发布十四五规划,新浪
2021-11-26,三峡能源一批风电项目成功并网发电,国际电力网
2021-11-26,公用环保行业重点事项点评：省间现货交易意义重大 新能源消纳再添保障,新浪
2021-11-25,电力、煤气及水等公用事业行业：提价格促消纳 跨省现货提振运营商盈利,国金证券股份有限公司
2021-11-25,电力月谈：2021年11月期,新浪
2021-11-25,公用环保行业专题研究：绿电交易展望 两类运营商获高弹性,新浪
2021-11-25,电力及公用事业：绿电政策频出 重视绿电板块机会,新浪
2021-11-25,电力及公用事业行业动态点评：省间电力现货交易规则出台 电力改革持续推进,新浪
2021-11-24,三峡能源现1笔大宗交易 共成交368.00万元,新浪
2021-11-24,三峡能源今日大宗交易成交50万股，成交价7.36元溢价11.52%,Wind
2021-11-24,A股资金流向：白酒承接新能源溢出资金，题材股炒作再升温,Wind
2021-11-24,中一签赚5万，久违“大肉签”来了！海上风电新贵傲视四季度新股,财联社
2021-11-24,百隆东方：三峡能源非公司的参股投资公司,Wind
2021-11-23,电力及公用事业行业动态点评：江苏新政推动新能源市场化电量比例快速提升 期待绿电环境属性带来稳定溢价,新浪
2021-11-22,永泰能源VS三峡能源～拒绝忽悠，用数据看企业综合实力,深水财经社
2021-11-22,海上风电项目加速布局，一文看懂千亿级风口产业链,Wind
2021-11-22,前瞻性研究行业月报：绿色能源与前瞻性产业月报(2021年11月报),新浪
2021-11-22,A股资金流向：赛道股爆发重回主线，风格切换苗头显露,Wind
2021-11-21,环保及公用事业周报：深化节能减排目标 数字能源时代大幕开启,新浪
2021-11-21,下周操盘攻略：波动将明显加剧,Wind
2021-11-21,公用环保行业周报：坚定看好火电转型新能源逻辑 不惧调整静待花开,新浪
2021-11-21,环保与公用事业周报202111第3期：各省“十四五”海上风电规划渐明朗 海上风电迎来确定性发展,新浪
2021-11-21,碳中和行业(电新+环保)周报：美国新能源车刺激政策有望出台 10月新增光伏装机环比增速转正,光大证券
2021-11-20,【金融头条】与中航信托纠纷未了 三峡燃气董事长谭传荣身陷囹圄背后,经济观察报
2021-11-19,三峡能源：目前公司已开展多元化储能、共享储能的建设与应用，积极在各地布局“储能+”的发展模式,每日经济新闻
2021-11-19,申万宏源：首予粤水电(002060.SZ)“买入”评级 绿电量质兼优 工程业务景气度回升,智通财经
2021-11-19,粤水电(002060)：新能源转型步伐加速 绿电质量兼优蓄势待发,新浪
2021-11-18,电力、煤气及水等公用事业行业：央行推出碳减排支持工具 多环节利好新能源发展,国金证券股份有限公司
2021-11-18,电气设备行业点评：全球海风 星辰大海,新浪
2021-11-17,年内IPO企业大PK：主板规模为王，科创最硬核！,Wind
2021-11-17,中信建投新能源发电2022年策略：技术引领变革之春，新的篇章正徐徐展开,Wind
2021-11-17,三峡能源紧急捐赠300万元支援通辽市抗击雪灾,索比光伏网
2021-11-16,新能源发电行业2022年投资策略报告：技术引领变革之春 新的篇章正徐徐展开,新浪
2021-11-16,三峡集团赴内蒙古巴林左旗调研定点帮扶工作,索比光伏网
2021-11-15,火电灵活性改造研究专题,郭丽丽的研究札记
2021-11-15,碳中和行业(电新+环保)周报：高镍三元一体化降本加速 南网发布“十四五”发展规划,光大证券
2021-11-15,环保与公用事业行业2022年度策略报告：着眼双碳时代下的高景气与确定性,新浪
2021-11-11,85股主力资金净流入超亿元,证券时报网
2021-11-11,A股资金流向：权重与题材共振上扬,Wind
2021-11-10,中国短期融资券及中期票据信用分析周报,新浪
2021-11-10,广宇发展(000537)：转型新能源 开启新征程,西南证券
2021-11-10,行业点评：电力、煤气及水等公用事业行业研究,国金证券股份有限公司
2021-11-10,新能源发电行业碳减排支持工具影响点评：助力提升绿电项目IRR 彰显双碳目标决心,新浪
2021-11-09,逻辑推演与实证研究的多维视角：碳中和下的电力需求韧性来自哪里,新浪
2021-11-09,碳减排支持工具的点评：降低融资成本 提升盈利能力和流动性,新浪
2021-11-09,重庆巫山37个重点项目集中开工，总投资75亿元,我的钢铁
2021-11-09,三峡能源：我国首个柔性直流海上风电项目首批机组正式并网发电,证券时报网
2021-11-09,央行推出碳减排支持工具，中信建投最新解读来了！,Wind
2021-11-09,融资客减仓近百亿元，机构建议两手布局,Wind
2021-11-08,三峡能源与宁德时代、山东电工电气座谈,e公司
2021-11-08,东吴证券：首予三峡能源(600905.SH)“买入”评级 毛利率短期承压 风光装机将持续高速发展,智通财经
2021-11-08,三峡能源江苏如东海上风电项目柔直输电工程顺利完成倒送电,国际电力网
2021-11-08,公用事业深度报告：煤电改造能否改善趋紧的电力供需格局？,新浪
2021-11-08,A股融资融券日报：两融余额减少121.85亿元（11月5日）,Wind
2021-11-06,Wind风控日报2021年11月6日星期六,Wind
2021-11-06,上市公司正负面新闻2021年11月6日星期六,Wind
2021-11-05,【晚间公告抢先看】宁德时代拟70亿元投建新能源动力及储能电池项目、万科A拟分拆万物云到港交所上市,金融界
2021-11-05,晚间重要公告2021年11月5日星期五,Wind
2021-11-05,金风科技：三峡能源持有公司的股份比例由10.53%减少至9.30%,Wind
2021-11-05,金风科技(02208.HK)：三峡能源已通过大宗交易累计减持1.23%公司股份 减持股份,格隆汇
2021-11-05,金风科技：三峡能源近期减持公司1.23%股份 减持股份,e公司
2021-11-05,风电板块又又又创新高！政策利好不断、机构明示增长潜能巨大,Wind
2021-11-05,A股资金流向：电力、光伏板块遭批量出货，锂电池板块资金分歧较大,Wind
2021-11-05,中材科技跌停，风电板块尾盘跌幅扩大,Wind
2021-11-05,中金万字报告：如何看待近期新股连续首日破发？,Wind
2021-11-05,公用事业2021年三季报总结：火电盈利大幅下滑 风光新能源业绩向好 盈利能力下降,新浪
2021-11-05,三峡能源安徽阜阳南部120万千瓦风光电项目开工建设,索比光伏网
2021-11-05,A股融资融券日报：两融余额增加33.85亿元（11月4日）,Wind
2021-11-05,47亿主力资金大幅流入风电板块（附股）,Wind
2021-11-04,财华洞察|大块头遇A股破发潮，中国移动的前程如何？,财华社
2021-11-04,首航高科：与三峡新能源设立公司情况属实,Wind
2021-11-04,风电&光伏运营商大盘点：上市公司如何跑马圈地？,索比光伏网
2021-11-04,A股融资融券日报：两融余额减少44.29亿元（11月3日）,Wind
2021-11-03,中信建投：首予三峡能源(600905.SH)“买入”评级 发电规模稳健成长 盈利能力持续向好,智通财经
2021-11-03,兴业证券：维持三峡能源(600905.SH)“增持”评级 风光并济 发电量大幅增长,智通财经
2021-11-03,A股融资融券日报：两融余额减少75.11亿元（11月2日）,Wind
2021-11-03,张坤、裘国根、邓晓峰等“顶流”3大举措应对震荡市,Wind
2021-11-03,6股获券商买入评级，重庆啤酒目标涨幅达14.38%,Wind
2021-11-02,三峡能源与启迪清洁能源、启迪清云签署合作框架协议,新能源网
2021-11-02,三峡能源(600905)：基本面持续向上 新能源装机高增构筑绿电龙头,新浪
2021-11-02,三峡能源(600905.SH)半年度每股派发现金红利0.0379元,智通财经
2021-11-02,三峡能源(600905.SH)半年报推10派0.379元 股权登记日11月10日,格隆汇
2021-11-02,【建投公用环保-三峡能源】发电规模稳健成长，风光战略布局成效显著,能源交运万维网
2021-11-02,三峡能源、隆基股份等31股获融资净买入超亿元,证券时报网
2021-11-02,A股融资融券日报：两融余额增加47.83亿元（11月1日）,Wind
2021-11-02,A股早报2021年11月2日星期二,Wind
2021-11-02,两大风电龙头遭股东减持，业内称行业中长期逻辑未变,Wind
2021-11-01,新能源运营商已站上风口，一文了解三方面利好,Wind
2021-11-01,硬核选基｜科技基金能翻身吗？诺安蔡嵩松继续看好芯片 刘格菘、冯明远调仓新能源,21经济网
2021-11-01,A股资金流向：新能源板块冲高回落，资金分歧较大,Wind
2021-11-01,三峡能源大涨逾7% 三季度股东户数锐减70万,证券之星
2021-11-01,公募三季度全景图绘出， “百亿俱乐部”规模缩水,Wind
2021-11-01,快讯：三峡能源涨停 报于7.96元,金融界
2021-11-01,图解三峡能源三季报：第三季度单季净利润同比减1.27% 盈利能力下降,证券之星
2021-11-01,三峡能源首板，电力股炒作,Wind
2021-11-01,三季度公用事业持仓分析,郭丽丽的研究札记
2021-11-01,西部证券：维持三峡能源(600905.SH)“买入”评级 发电量同比快速增长,智通财经
2021-11-01,西部证券维持三峡能源买入评级，2021年三季报点评：发电量同比快速增长，电站运营规模有望不断增加,每日经济新闻
2021-11-01,公募三季度全景图绘出“百亿俱乐部”规模缩水,Wind
2021-10-31,股民们可以“抄作业”了！起底基金经理们的“旧爱新欢”，四季度看中了什么？,华夏时报
2021-10-31,电力设备新能源2021年11月投资策略：碳达峰行动方案出台 全产业基本面向好,新浪
2021-10-31,印钞机！三峡能源前三季度净利润43亿 净利润率近40%,我的煤炭网
2021-10-30,基金三季度调仓换股全扫描，电力、能源、地产被明显加仓！,Wind
2021-10-30,Wind风控日报2021年10月30日星期六,Wind
2021-10-30,机构三季度持股趋分散，大资金偏爱钢铁和有色,Wind
2021-10-29,金风科技：三峡能源拟减持不超2%股份 拟减持股份,Wind
2021-10-29,金风科技(02208.HK)股东三峡能源拟减持不超2%股份 拟减持股份,格隆汇
2021-10-29,三峡能源公布三季报 前三季净利增加42.22%,新浪
2021-10-29,三峡能源：前三季度净利润39.98亿元 同比增长42.22%,新浪
2021-10-29,三峡能源：第三季度净利润7.24亿元 同比下降1.27%,财联社
