date,sentence,col3
2021-12-30,2021年“皖美消费·合肥购” 第二轮消费券来啦,搜狐
2021-12-30,大行点评｜摩根大通下调建行目标价8元 | 头条金融网 机构下调估值,头条日报
2021-12-30,62万亿资管巨头出手！又一只公募基金获批，投向确定,Wind
2021-12-30,建行信用卡：以高质量发展 服务新发展格局,第一财经
2021-12-30,建行马鞍山市分行获批全省系统内首笔“园区贷”,搜狐
2021-12-30,建行巢湖开发区支行投放巢湖市分行首笔“皖农?云担通”贷款,搜狐
2021-12-30,政银合作新篇章，便民服务新举措,荔枝网
2021-12-30,银行App本地生活服务场景“加减法”,零壹财经
2021-12-30,建设银行中山市分行智能风控实现赋能减负,搜狐
2021-12-29,建行中山市分行深入践行普惠金融新机制、新模式,搜狐
2021-12-29,建设银行阿里分行被罚 超过期限或未报送账户资料 金融监管处罚,中国经济网
2021-12-29,建行重庆市分行：勇向潮头立 建设新型都市的“智慧心脏”,凤凰网
2021-12-29,建设银行第三季度在山西个人贷款类业务投诉居国有大型商业银行首位,中国经济网
2021-12-29,中国区域金融力排行榜：北京登顶，江浙紧逼,Wind
2021-12-29,建行内蒙古分行：为内蒙古高质量发展提供“建行力量”,中国金融新闻网
2021-12-29,Yiwealth面向百家金融机构免费提供百万元智能内容产品及服务，打造财富管理行业智慧运营新基建,第一财经
2021-12-29,湖南邵阳供应链金融助企业腾飞,中国金融新闻网
2021-12-29,建行与国家知识产权局签署战略合作协议,中国金融新闻网
2021-12-29,个人养老金“活水”浇灌资本市场叶茂花开,Wind
2021-12-29,近2500个银行网点关停背后：科技、管理人才求贤若渴,Wind
2021-12-28,上海清算所董事长谢众赴中国建设银行开展调研,上清所
2021-12-28,南向资金今日净卖出17.11亿港元，建设银行净卖出3.88亿港元居首,Wind
2021-12-28,全链条试点、全产业试点推进 海南建行加大推广数字人民币惠及百姓生活,海南在线
2021-12-28,英洛华存三大问题遭监管警示 股价翻倍后连续三天下跌 其他违规处罚,长江商报
2021-12-28,不香了！今年一年内近2500个银行网点关停,Wind
2021-12-28,王文永担任甘肃省联社理事长，今年已有7省省联社更换一把手,澎湃新闻
2021-12-28,建设银行联合主办保障性租赁住房REITs研讨会,中国金融新闻网
2021-12-28,银行周榜｜建行、工行、中行“逐鹿”微信榜,中国银行保险报
2021-12-28,建行江西省分行推动贸易外汇便利化见成效,中国金融新闻网
2021-12-28,建设银行旗下重磅APP宣布下线！服务关停 经营问题,快科技
2021-12-28,建行重庆市分行：风正一帆悬 做建功新时代的金融先锋,凤凰网
2021-12-28,中国建设银行佛山市分行聚焦主业主责，加快服务实体经济,搜狐
2021-12-28,国家知识产权局与建设银行签署合作协议,Wind
2021-12-28,国家知识产权局与建设银行签署合作协议,证券时报网
2021-12-28,迈入4.0时代：银行业逐鹿金融科技发展,新浪
2021-12-28,减少消费者选择焦虑，银行App爱“瘦身”更爱财富管理,Wind
2021-12-28,从供给端入手加大住房租赁金融支持力度,Wind
2021-12-27,又有银行APP下架了，未来手机银行能干啥？ 产品问题,中证报
2021-12-27,银行兴起数字极简风：“智能手机App恐惧症”终于有救了,第一财经
2021-12-27,建行广州荔湾支行：新金融力量助力茶商腾飞,信息时报
2021-12-27,接连下线，银行APP“分久必合”？,丁丁创e
2021-12-27,建信信托发挥金融优势，积极服务乡村振兴,今日头条
2021-12-27,银行APP整合成趋势：建行龙支付迁移仍有10多个APP，为何这么多？,21世纪经济报道
2021-12-27,立足新发展阶段 践行新金融理念,南方日报
2021-12-27,建设银行开封分行被罚 违反反洗钱管理规定等 金融监管处罚,中国经济网
2021-12-27,2021基金业大变局，十大关键词描摹“黄金时代”,Wind
2021-12-26,【中信建投银行杨荣】理财子产品发行指数周报第40期：《发行数量继续回落，合资理财子布局权益市场》,eResearch杨荣团队
2021-12-26,这家大行低调下线一款支付类App 手机银行“瘦身”会成为趋势吗,北京商报
2021-12-26,又一大行APP下线,Bank资管
2021-12-26,数字人民币试点工作稳步推进 多地商家玩出新花样,证券日报之声
2021-12-26,“关银一KEY通”川渝一体化项目启动 川渝实现“电子口岸卡”业务跨区通办,每日经济新闻
2021-12-26,专题：TLAC之下，银行资本工具发行需求有多大？,志明看金融
2021-12-26,冬奥会倒计时，这一领域有望迎来千亿级投资机会（附个股）,Wind
2021-12-26,时隔十年监管再发私行专营牌照，银行零售业务破局路在何方？,Wind
2021-12-25,中国建设银行佛山市分行积极推进支持顺德发展新方案落地见效,搜狐
2021-12-25,多家银行手机APP“瘦身”背后，是“无奈”之举还是转型阵痛？ 经营问题,中新经纬
2021-12-25,又有银行App关停 “减法”如何为提升客户服务加分？,中国金融新闻网
2021-12-25,建设银行宣布：龙支付APP（个人版）将下线，功能、权益等将迁移至其他APP,每日经济新闻
2021-12-25,中国上市公司500强：银行包揽前四，85家利润超100亿元,腾讯网
2021-12-25,用成长思维服务科技型企业 建行多措并举护航科创企业,中国经营报
2021-12-25,佛山建行丰富客户增值服务,搜狐
2021-12-24,【银华基金】交易日报 2021-12-24,新浪
2021-12-24,12月资金动向追踪：中小市值受青睐，两大产业链流出严重！,--
2021-12-24,建行大连市分行不断提升应收账款服务平台推广实效,中国金融新闻网
2021-12-24,温彬：国内系统重要性银行的认定及其对银行业的影响,新浪
2021-12-24,A股11年最大IPO中签出炉，战投机构狂买243亿,Wind
2021-12-24,赵勇走访“建设银行”,东方网
2021-12-24,建行绿色金融 筑就美好生活,荔枝网
2021-12-24,回眸2021：银行业在自我革新中实现新突破,中国金融新闻网
2021-12-23,中国建设银行佛山市分行运用金融科技开创“大普惠、新普惠”新格局,搜狐
2021-12-23,银行客户分级进一步精细化 如何破局“二八效应”与“长尾客群”？,21世纪经济报道
2021-12-23,建设银行：刘军、邓艾兵当选职工代表监事,每日经济新闻
2021-12-23,盘活资金各有招，这些上市公司做起了“应收账款”生意,新浪
2021-12-23,建设银行(00939.HK)：选举王毅等担任职工代表监事,格隆汇
2021-12-23,建设银行：职工代表监事任职变动,Wind
2021-12-23,济宁建行微山支行：异地房产抵押助客户便捷获得信贷,搜狐
2021-12-23,办卡还要捐款？监管严禁银行开卡捆绑其他业务　霸王条约该终结了,时代周报
2021-12-23,中国建设银行、中国农业银行发布重要公告！,每日经济新闻
2021-12-23,为小微企业发展“亮绿灯”！多家银行调整询证函类业务收费标准,《商学院》杂志
2021-12-23,让“绿”的底色凸显“美”的靓色,中国金融新闻网
2021-12-23,建行数字化金融服务平台支持小微企业快速成长,中国金融新闻网
2021-12-22,今世缘“豪掷”近14亿委托理财 其中一笔房地产信托会踩雷吗？ 投资失误,21世纪经济报道
2021-12-22,国际实业：7个银行账户被邳州市人民法院诉前保全，冻结金额1292.03万元,Wind
2021-12-22,审计署：建设银行原投资总监王贵亚涉嫌弄虚作假违规操作并收受钱款 金融监管处罚,中华网
2021-12-22,建行广州荔湾支行：普惠引领，新金融助力茶商腾飞,新快网
2021-12-22,建设银行对接一网通办 “政务+金融”优化营商环境,面包财经
2021-12-21,三项重磅签约，强力助推中创新航再次开启跨越式发展的新篇章,Ofweek
2021-12-21,中再资环收购幕后 淮安华科董事长邵其亮妻子内幕交易 董监高成员异常事件,中国经济网
2021-12-21,天阳科技：公司已经参与到建行的数字货币技术开发与测试中,Wind
2021-12-21,“宁王”见顶了？两日市值蒸发1300亿，落后建设银行退居A股第四,AI财经社
2021-12-21,就这类业务 建设银行、工商银行、农业银行年底发布重要公告,中投网
2021-12-21,建设银行依托集团优势 开拓“三农”融资新渠道,面包财经
2021-12-21,建行贵州省分行新金融行动助力打造科技创新高地,中国金融新闻网
2021-12-21,银行周榜｜建行、工行“华山论剑”，兴业银行连遇强敌,中国银行保险报
2021-12-21,监管收紧下多银行暂停智能投顾业务 少数银行能正常提供服务或涉“无证驾驶” 其他违规处罚,搜狐
2021-12-21,中金固收：高收益地产波动再现，投资级交投清淡,Wind
2021-12-21,建行对50家直管单位一把手开展政治谈话 某省分行行长称“听得人额头直冒汗”,新浪
2021-12-20,“五联”共建引“活水”金融创新保“苹”安,期货日报网
2021-12-20,邮政储蓄银行、中国建设银行发布公告！,每日经济新闻
2021-12-20,建设银行(00939)：林鸿获任股东代表监事,智通财经
2021-12-20,甘肃银行行长将变动：现任行长王文永拟任省管企业董事长,澎湃新闻
2021-12-20,“加梯贷”惠民生 老旧小区加装电梯按下“快进键”,新民网
2021-12-20,大商所与建设银行合作创新服务中小微企业贸易融资,新浪
2021-12-20,中烟新商盟携手大中华金融直播助农，助力乡村振兴,凤凰网
2021-12-20,建设银行拟每股优先股派发现金股息人民币4.75元（含税）,资本邦
2021-12-18,国投瑞银两只权益类基金变更掌门，主动权益团队领军人物难寻 基金经理离任,红周刊
2021-12-18,备战信贷“开门红”，银行开辟“专精特新”战场,Wind
2021-12-17,“建行好生活 ‘橙’意惠云南”——“建行生活”在云南全省正式开城,云南经济日报
2021-12-17,南方轴承(002553.SZ)：拟向建设银行申请1.2亿元授信额度,格隆汇
2021-12-17,北京：使用建设银行卡提取住房公积金延迟到账,新京报
2021-12-17,建设银行现1笔大宗交易 共成交530.00万元,新浪
2021-12-17,建行新模式助力涉外企业“走出去”,搜狐
2021-12-17,建设银行今日大宗交易成交100万股，成交价5.3元折价9.09%,Wind
2021-12-17,建设银行(00939)：每股“建行优1”将于12月27日派息4.75元,智通财经
2021-12-17,建设银行(601939.SH)将于12月27日派发境内优先股股息,智通财经
2021-12-17,建设银行(00939.HK)：“建行优1”每股发放现金股息4.75元,格隆汇
2021-12-17,太极实业(600667.SH)：子公司拟将不超9000万美元的应收账款转让给建行无锡分行,格隆汇
2021-12-17,太极实业(600667.SH)子公司海太半导体拟出售不超9000万美元应收账款,智通财经
2021-12-17,建信金科助力建行斩获新型智慧城市创新应用大赛一等奖,财经网
2021-12-17,央行榜单刷屏！金融机构重金砸向硬科技，银行业霸屏,Wind
2021-12-17,清远建行 争做服务清远经济高质量发展生力军,南方日报
2021-12-17,资管新规倒计时15天，银行理财进度条走到了哪？,Wind
2021-12-16,金融支持专精特新发展 沪上多家银行与市经信委签署战略合作协议,新民网
2021-12-16,央行召开金融机构货币信贷形势分析座谈会,Wind
2021-12-16,乌鲁木齐地铁迎来刷脸支付时代,中国金融新闻网
2021-12-16,兰石中科首次亮相西北科创类企业甘肃站路演活动,经济网
2021-12-16,手机银行数字竞争力排行榜TOP100 (2021年Q3),零壹财经
2021-12-16,中国建设银行姜俊：商业银行要把金融级的科技能力向社会赋能,新浪
2021-12-16,海南建行“建融慧学”助推“智慧校园”发展,证券导报
2021-12-16,建设银行首推绿色贸易融投资指引,中国金融新闻网
2021-12-16,大商所非标仓单品种扩容，5家银行入局场外业务,Wind
2021-12-16,上期所启动纸浆品种交易，明年力推商品互换业务,Wind
2021-12-16,降准是啥？对百姓投资理财有什么影响,腾讯网
2021-12-15,建信理财总裁谢国旺：银行理财子公司应更加重视投研能力,华夏时报
2021-12-15,建行合肥阜阳北路支行以金融活水助力区域经济发展,搜狐
2021-12-15,多家银行推出主题信用卡迎冬奥 专家：能够锁定部分优质客户实现双赢,中国网
2021-12-15,建设银行(601939.SH)2021年二级资本债券(第三期)于12月14日发行完毕,智通财经
2021-12-15,建设银行(00939.HK)发行200亿元二级资本债券,格隆汇
2021-12-15,银行APP新战场,经济观察报
2021-12-15,国有大行询证函业务收费有望下降近九成！资本市场企业年审、IPO迎减负降费大利好,21世纪经济报道
2021-12-15,深圳海关首推“关银一KEY通”全流程掌上办,经济日报
2021-12-15,中银协发布银行函证及回函工作操作手册，为防范金融风险保驾护航,Wind
2021-12-15,宗良 吴丹：系统重要性银行风险分类防控与优化路径,搜狐
2021-12-15,港股盘前必读：小米回应“双线造车”，美股全线下跌,Wind
2021-12-15,百万年薪招兵买马！今年以来上市银行高管变动超170次,Wind
2021-12-15,保障性住房建设料提速，房地产投资有支撑,Wind
2021-12-15,【中金固收·资产证券化】2021年NPL ABS年度回顾,中金固定收益研究
2021-12-14,【华泰固收|宏观】保障性住房投资规模会有多大？,华泰固收强债论坛
2021-12-14,建行交行等7家金融机构与上海市经济信息化委签署服务“专精特新”企业战略合作协议,上证报
2021-12-14,禾迈股份：网上投资者弃购金额为3.63亿元,Wind
2021-12-14,海外信用评级汇总2021年12月14日星期二,Wind
2021-12-14,建行“广东统代发客群版”手机银行正式发布,奥一网
2021-12-14,银行周榜｜建行单挑工行“战队”，兴业银行强势登顶,中国银行保险报
2021-12-14,穆迪：授予建设银行澳门分行拟发行高级无抵押绿色票据“A1”评级,Wind
2021-12-14,深圳大学理论经济学博士后流动站首个校友企业博士后,中华网
2021-12-14,今晚10点半！冬奥纪念钞开始预约！最全攻略来了,东方网
2021-12-14,港股盘前必读：商汤集团延迟上市，中国移动发行不超过8.457亿股A股,Wind
2021-12-14,提供全方位金融支持 银行业护航科创小微企业成长,新浪
2021-12-14,建行：为加强中英金融合作与创新贡献力量,新浪
2021-12-13,建行深圳分行：严格执行房地产信贷政策，满足居民合理住房信贷需求,Wind
2021-12-13,央行副行长刘桂平：扎实推进金融事业协同发展,Wind
2021-12-13,建行合肥分行：科技赋能普惠金融为小微企业引来“源头活水”,中国经济周刊
2021-12-13,三方签约聚焦科技企业需求 助力科技企业成长,科技日报
2021-12-13,海南建行“建融慧学”助推 “智慧校园”发展,海南在线
2021-12-12,中国银行、中国建设银行发布重要公告,每日经济新闻
2021-12-12,不止招行、工行，中信、广发、江苏等银行智能投顾产品也暂停买入,Wind
2021-12-12,多数海外中国地区基金收益为负，重仓茅台的回撤20%,Wind
2021-12-11,建行临沂分行着力解决农民工“急难愁盼”,搜狐
2021-12-11,智造之光 榜样引领,南方日报
2021-12-10,抢占新兴产业链高地 第十届中国创新创业大赛（湖北赛区）决赛收官,经济日报
2021-12-10,首批养老理财来了：1元起投、封闭期5年，预期收益率5%-8%,经济观察报
2021-12-10,第三届广东农业科技创新“建行杯”种业科技创新大比武举办,经济日报
2021-12-10,建行重庆市分行创新推出“农产品仓储补贴贷”助力乡村振兴,上游新闻
2021-12-10,天阳科技：公司早期已参与到建行数字货币的技术开发与测试工作，这其中也包含数字钱包业务,每日经济新闻
2021-12-10,建行邵阳新宁支行助推新宁县脐橙产业高质量发展,搜狐
2021-12-10,上海：推进保障性住房建设，房地产企业要聚焦主业稳慎经营,Wind
2021-12-10,建设银行呼和浩特呼伦北路支行因贷后管理不到位等被罚25万 金融监管处罚,中华网
2021-12-10,建行依托科技打击电信网络诈骗交易,中国金融新闻网
2021-12-10,商业银行贵金属业务如何稳中求新？|黄金市场,新浪
2021-12-10,建设银行呼和浩特某支行被罚 信贷资金改变原有用途 金融监管处罚,中国经济网
2021-12-10,银行财眼 | 建设银行呼和浩特呼伦北路支行被罚25万元：因贷后管理不到位等原因 金融监管处罚,凤凰网
2021-12-10,驻建行纪检监察组探索建立行贿人“黑名单” 联合惩戒压缩行贿空间,新浪
2021-12-10,建行大力支持保障性租赁住房建设成效显著,中国金融新闻网
2021-12-10,建信理财举行养老金融论坛暨养老理财深圳试点宣传推广仪式,上证报
2021-12-10,25年来，建行一直在做这件事,千龙网
2021-12-10,银保监会：三季度银行业个人贷款业务投诉同比增长38.6%,Wind
2021-12-10,英国人民币清算行清算总量突破60万亿元,新华网
2021-12-10,港股盘前必读：外汇存款准备金率上调，腾盛博药召开媒体发布会,Wind
2021-12-09,全市首笔落地！外贸外资企业在经开区办理国际信用证业务更方便,北京日报
2021-12-09,统一降至200元！3家大行调整询证函收费标准 其他银行会有所行动吗？,新浪
2021-12-09,债券重大事件2021年12月9日星期四,Wind
2021-12-09,欲穷千里目，更上“亿”层楼---岳阳市分行营业部普惠金融贷款余额突破3亿元,搜狐
2021-12-09,银行补充资本或加速！2张图一览永续债、二级资本债发行融资,Wind
2021-12-09,密集发新品！百亿私募大佬挂帅出马，行情来了？,Wind
2021-12-09,建行：支持实现“双碳”目标出实招,中国金融新闻网
2021-12-09,建设银行：手机银行深圳财富版——面向深圳用户开放的专业财富管理平台,21世纪经济报道
2021-12-09,百花齐放！粤菜师傅高质量发展论坛群星汇聚！,凤凰网
2021-12-09,首批养老理财产品开售首日受热捧 稳健性普惠性受市场认可,新浪
2021-12-09,升破6.35关口，人民币汇率创三年半新高,Wind
2021-12-09,字节跳动入局公有云市场,Wind
2021-12-09,工商银行、建设银行、中国银行发布最新公告，明年1月1日起调整,每日经济新闻
2021-12-08,建行朔州分行组织参加基金线上培训,生活晨报
2021-12-08,异地政务服务本地办 建行上海市分行试点千余事项“跨省通办”,中国金融新闻网
2021-12-08,成都公积金中心回应银行暂停受理房企按揭申请传闻：未核实到,Wind
2021-12-08,2021年广西科技金融对接会举办 有效对接超过15家企业,科技日报
2021-12-08,建设银行青田支行被罚 违规办理结汇业务 金融监管处罚,中国经济网
2021-12-08,2021年全国千佳示范网点中 建行数量居首,中国金融新闻网
2021-12-08,港股盘前必读：支农、支小再贷款利率下调，美股连续两日上涨,Wind
2021-12-08,建信理财总裁谢国旺：养老理财产品两大创新功能 满足不同年龄段客户需求,上证报
2021-12-08,养老理财试点开闸 “稳健、长期、普惠”属性凸显,Wind
2021-12-08,条码互扫推进超预期，支付生态开放提速,Wind
2021-12-07,我国巨头企业，谁的生命力更强？,虎嗅网
2021-12-07,南向资金今日净买入31.65亿港元，批量抄底科技股,Wind
2021-12-07,北向资金今日净买入79.49亿元，继续抄底大金融板块,Wind
2021-12-07,在岸人民币兑美元16:30收报6.3678，较上一交易日上涨37个基点,Wind
2021-12-07,建设银行拟发行2021年第三期二级债 获批1450亿元额度将用尽,和讯
2021-12-07,地产股今日集体上涨！专家：房地产市场会“有限度的降温”,南都报
2021-12-07,建设银行崇左分行被罚 未按规定报送结售汇统计月报表 金融监管处罚,中国经济网
2021-12-07,打造“老年专属” 提升服务温度,中国金融新闻网
2021-12-07,国光电器：“区块链+供应链金融”平台与建设银行、广州银行等开展合作,乐居财经
2021-12-07,建设银行桂林分行被罚 未按规定进行国际收支统计申报 金融监管处罚,中国经济网
2021-12-07,国光电器：“区块链+供应链金融”服务平台已经与建设银行、中信银行等金融机构开展合作,财联社
2021-12-07,养老理财试点产品首日销售火爆,Wind
2021-12-07,机构做足功课、投资者热情高，首批养老理财产品闪亮登场,Wind
2021-12-06,半天卖了20亿元！首批养老理财试点产品开售,中证报
2021-12-06,建行昆明城北支行惠企利民助力新时代百姓安居梦,云南经济日报
2021-12-06,中山建行互联交易平台，为企业量身定制汇率风险管理方案,新快报
2021-12-06,银行App这一年：整合、上新与突围|金融大时代,新浪
2021-12-06,银行业投资观察：“稳增长”预期明确,新浪
2021-12-06,服务民生，“建郑”美好生活——建行丰庆路支行“橙”意满满，助力便捷生活,搜狐
2021-12-06,港股盘前必读：滴滴启动在香港上市，多家房企启动固收产品发行,Wind
2021-12-06,中国上市公司协会执行副会长柳磊：积极推动上市公司树立和践行ESG发展理念,Wind
2021-12-06,跨行转账入账金额变少了，建行向上级汇报,腾讯网
2021-12-05,发生了什么？海外最大中国股票基金大举减持宁德时代！,Wind
2021-12-05,中上协：积极推动ESG与企业经营深度融合,Wind
2021-12-04,1元起购低费率，四地“尝鲜”养老理财产品,Wind
2021-12-03,一个月都没能办出一张银行卡？建行：客户身份信息有异常 关联方问题,中国经济网
2021-12-03,南向资金今日净买入33.6亿港元，美团-W净买入近9亿港元,Wind
2021-12-03,首批试点养老理财12月6日开售，各家机构怎么投？,Wind
2021-12-03,创识科技：公司与张家口农行、张家口建行、北京农行、北京建行等合作，参与北京冬奥会的相关商户数字人民币受理环境建设工作,每日经济新闻
2021-12-03,首批4只养老理财来了！四家机构负责人详解有何特色、亮点,21世纪经济报道
2021-12-03,金标委就《金融数据安全 数据安全评估规范》等2项金融标准征求意见,Wind
2021-12-03,建信理财养老产品首发定档！已储备适销客群，联手深圳分行打响养老理财开门红,证券时报网
2021-12-03,因向关系人发放信用贷款，建设银行山西省分行被罚没88万余元 金融监管处罚,中华网
2021-12-03,济宁建行高新支行：助力印务企业渡过原料运输难关,搜狐
2021-12-03,济宁建行兖州支行金融支持科创企业发展,搜狐
2021-12-02,28家银行、支付APP可扫支付宝收款码 支付宝与银联全国扫码互认,新浪
2021-12-02,百万亿支付市场贯通 支付宝与银联全国扫码互认,新浪
2021-12-02,建行广西区分行：打造“绿色金融服务”品牌支持漓江生态保护建设,中国金融新闻网
2021-12-02,南向资金今日净买入13.7亿港元，中国电力净买入12.74亿港元,Wind
2021-12-02,支付宝与中国银联互联互通新进展,Wind
2021-12-02,建设银行德州分行被罚 未按照规定报送统计报表等 金融监管处罚,中国经济网
2021-12-02,金融主管部门释放“保障刚需合理个贷需求”信号，广州市场房贷真的松了,南方日报
2021-12-02,监管“喊话”后房贷奏效了吗？调查22家银行：房贷真的松了！,Wind
2021-12-02,南方日报调查：广州市场房贷真的松了，有国有银行开始下调房贷利率,Wind
2021-12-02,数字政府建设引领全面数字化转型,Wind
2021-12-01,建行海宁支行开展残损币兑换活动,中国金融新闻网
2021-12-01,银行行业周报：稳信贷 以普惠小微和绿色金融为支点,新浪
2021-12-01,建行云南省分行打造助力乡村振兴新范式,云南经济日报
2021-12-01,微信开放私聊外链；阿里港股股价创新低；美团闪购试点前置仓；永辉加速开店,搜狐
2021-12-01,建行上海自贸区分行一副行长被警告 贷款违规流入房市,中国经济网
2021-12-01,首家电子口岸卡代理点落地北京经开区,新京报
2021-11-30,银行发力二维码互联互通 真香定律不减，场景化金融服务怎么玩？,北京商报
2021-11-30,中国银行兰州分行获批终止营业，挂牌还不满三年,澎湃新闻
2021-11-30,建行云南省分行“减费让利”支持云南经济社会发展,云南经济日报
2021-11-30,金山云，现在“烧钱”是否OUT了？,钛媒体
2021-11-30,建行原董事长王洪章：金融领域数字化应从内到外全方位转变，是价值链和商业模式的重塑,每日经济新闻
2021-11-30,建行重庆市分行倾情打造适老金融服务为民办实事,上游新闻
2021-11-30,恒指创一年多新低，腾讯阿里美团连续下跌，港股怎么了？,Wind
2021-11-30,招商南油(601975.SH)：建行江苏分行尚未减持 减持期过半,智通财经
2021-11-30,招商南油(601975.SH)：减持期过半 建行江苏分行未减持公司股份,格隆汇
2021-11-30,主角是谁？11月银行发债单月顶十个月，规模超2840亿元,Wind
2021-11-30,中孚信息(300659)：防护、检查快速增长 监管平台空间广阔,新浪
2021-11-30,信托多维度介入不良资产证券化,用益信托网
2021-11-30,逐浪低碳时代：银行业持续加码绿色金融,金融时报
2021-11-30,沉甸甸的稻谷笑盈盈的脸 建设银行大力支持广东省撂荒地复耕复种见成效,中国金融新闻网
2021-11-30,找准发展新“风向” 将新金融与新经济深度融合,新快报
2021-11-29,【银华基金】交易日报 2021-11-29,新浪
2021-11-29,恒生电子(600570)：收购SUMMIT剑指资金管理TOP厂商,新浪
2021-11-29,10月份，108位银行机构核心高管任职资格获批！,中国银行保险报
2021-11-29,建行重庆市分行：创新凝聚强大优势 跨境金融服务持续铺展延伸,凤凰网
2021-11-29,建行以全球化综合金融服务助力RCEP合作发展,中国金融新闻网
2021-11-29,田国立：以新金融行动服务数字政府建设,中国金融新闻网
2021-11-28,临近年末银行频频“补血”永续债、二级资本债齐上阵，系统重要性银行成主力,北京商报
2021-11-28,佛山建行以创新产品拓宽客户融资渠道,搜狐
2021-11-26,达华智能(002512.SZ)：拟向建行申请5000万元授信额度,格隆汇
2021-11-26,外汇局就支持市场主体外汇风险管理有关措施征求意见,Wind
2021-11-26,海外信用评级汇总2021年11月26日星期五,Wind
2021-11-26,惠誉：确认建设银行长期外币发行人违约评级为“A”，展望“稳定”,Wind
2021-11-26,建行原董事长王洪章：大型银行要在成本可负担的基础上推进数字化,21世纪经济报道
2021-11-26,南向资金今日净买入9.61亿港元，美团获净买入4.22亿港元居首,Wind
2021-11-26,建设银行泰安分行被处罚 违规办理资本项目资金收付 金融监管处罚,中国经济网
2021-11-26,厦工股份：股东厦门建行尚未减持公司股份,每日经济新闻
2021-11-26,厦工股份(600815.SH)主要股东厦门建行尚未减持 减持期过半,智通财经
2021-11-26,厦工股份(600815.SH)：减持期过半 厦门建行未减持股份,格隆汇
2021-11-26,中国建设银行：发挥金融科技优势 助力农业产业现代化发展,中投网
2021-11-26,建行上海分行成功落地上海市首单商业性个人住房贷款抵押注销“无纸化办理”,上证报
2021-11-26,建行推动中广核兴安盟风力发电扶贫项目落地,新华网
2021-11-26,建设银行田国立：国有金融机构助力数字治理既有制度优势也有能力,21世纪经济报道
2021-11-26,建设银行：上海市首单商业性个人住房贷款抵押注销“无纸化办理”,面包财经
2021-11-26,国有银行结构性存款量价齐跌,Bank资管
2021-11-26,山东企业港交所上市专题培训会成功举办,证券时报网
2021-11-26,建设银行:英国人民币清算行清算量突破60万亿,中新网
2021-11-26,建行“贷”动乡村“金色”未来,中国金融新闻网
2021-11-26,为群众办实事 建行南京分行打造“适老化服务”网点,荔枝网
2021-11-26,建行滁州市分行利用裕农通综合服务平台服务乡村振兴,搜狐
2021-11-26,建行襄助“科创梦”│呵护科创种子生根发芽,搜狐
2021-11-26,建行明光支行获明光市存款保险主题宣讲比赛第二名,搜狐
2021-11-26,金融反腐重拳再次出击，这些银行是重灾区,Wind
2021-11-26,"新趋势！大量民企转向""专精特新""，银行信贷如何跟进？建行探索""技术流""授信评价体系",券商中国
2021-11-25,银行行业周报：基金代销规模披露 社融筑底按揭回暖,新浪
2021-11-25,建行益阳安化支行：“善担贷”助力小微企业,搜狐
2021-11-25,中国银行业协会：全面推进银行业数字化转型，为数字经济提供金融新动能,Wind
2021-11-25,建设银行现1笔大宗交易 共成交581.00万元,新浪
