date,sentence,col3
2021-11-25,浪潮信息：12月25日赎回10亿元“18浪潮电子MTN002”,Wind
2021-11-25,计算机行业：关注有合理估值和目标空间支撑的行业驱动,广发证券
2021-11-22,计算机行业周报：阿里云首次季度营收超过200亿元,新浪
2021-11-22,浪潮信息(000977)：国产服务器龙头，行业景气度与公司基本面持续向好,财富动力网
2021-11-21,【民生计算机】计算机行情将如何演绎？,计算机司令部
2021-11-21,计算机行业周报：辨明基本面趋势信号、前瞻把握结构性机会,广发证券
2021-11-19,银河证券每日晨报,新浪
2021-11-17,赞华成为浪潮信息十亿级战略伙伴 双方共筑元脑生态新里程,美通社
2021-11-17,从亏损到年入千亿！国产服务器大王获多个第一 亏损,Ofweek
2021-11-16,办公室挂起“加班真好”等横幅，浪潮集团遭本地监察部门调查 其他违规处罚,钛媒体
2021-11-16,“想跑也跑不了”，浪潮集团办公室挂横幅提倡加班，旗下三家上市公司被戏称“加班概念股”,中国经济网
2021-11-16,元宇宙指数再创新高，大富科技“20cm”涨停,Wind
2021-11-15,通信周报：英伟达GTC大会OMNIVERSE贯穿始终 元宇宙概念持续火热,华安证券
2021-11-15,计算机行业周报：虚拟与现实的交织 元宇宙背后的ICT技术,华安证券
2021-11-14,中国银河维持计算机行业推荐评级：云计算前瞻指标重大拐点出现，云计算景气度将再度升温,每日经济新闻
2021-11-14,计算机行业周观点：参考3季报 重点把握年底估值切换机会,新浪
2021-11-11,2021 OCP全球峰会召开 浪潮信息让行业用户更具“开放可能性”,美通社
2021-11-09,计算机行业周报：各业务板块恢复发展 计算机行业有望在年底迎来业绩放量,新浪
2021-11-05,天时、地利、人和:中国企业何以在数据存储产业大有可为,砍柴网
2021-11-04,中国银河：给予浪潮信息买入评级,证券之星
2021-11-04,中国银河维持浪潮信息推荐评级：业绩超预期，毛利率提升显著,每日经济新闻
2021-11-04,联想集团“闪退”科创板真相,商学院
2021-11-03,浪潮信息今日大宗交易成交50.78万股，成交价31.22元溢价0.0%,Wind
2021-11-03,"浪潮信息现1笔大宗交易 共成交1,585.35万元",新浪
2021-11-03,通信行业2021年11月投资策略暨三季报总结：新动能赛道持续高景气 板块估值静待复苏,新浪
2021-11-02,浪潮信息(000977.SZ)：控股股东浪潮集团的股权结构于近期发生变更 控制人变化,格隆汇
2021-11-02,通信行业跟踪周报：本周专题 通信第三季度基金持仓环比持平 持续关注物联网及能源信息化赛道投资机会,新浪
2021-11-02,"聚焦用户,聚焦技术，浪潮存储迎来发展新机遇",Ofweek
2021-11-02,计算机行业周报：网安处于国家战略的突出位置 投资机构持续看好人工智能,新浪
2021-11-01,【计算机】参考3季报，重点把握年底估值切换机会,金融界
2021-10-31,【兴证计算机】计算机行业三季报总结：整体稳健，龙头更优,兴业计算机团队
2021-10-28,星网锐捷(002396)：盈利环比改善 云网终端需求持续向好,新浪
2021-10-28,西部证券维持浪潮信息买入评级：盈利水平提升超预期，存货规模扩大,每日经济新闻
2021-10-28,浪潮信息：收入增速转正，管理改善大幅提升利润— —华创计算机王文龙团队,蚊子搞科研
2021-10-28,206股获券商买入评级，新安股份目标涨幅达96.48%,Wind
2021-10-27,浪潮有备而来 新一代G6存储平台市场前景看好,中国电子报
2021-10-27,续写传奇，浪潮存储凭何脱颖而出,砍柴网
2021-10-27,浪潮信息：当年累计新增借款占上年末净资产的52.31%,Wind
2021-10-27,华创证券：维持浪潮信息(000977.SZ)“强推”评级 目标价44元,智通财经
2021-10-27,朝闻国盛：北上连续流入破百亿,新浪
2021-10-27,浪潮信息(000977)：营收与毛利率改善明显 下游景气度企稳反弹,广发证券
2021-10-27,东莞证券给予浪潮信息推荐评级：前三季度利润大幅增长，盈利能力提升明显,每日经济新闻
2021-10-27,国盛证券维持浪潮信息买入评级：21Q3财报超预期，云上游领军成长性持续验证,每日经济新闻
2021-10-27,晨会聚焦211027重点关注晶晨股份、歌尔股份、圣邦股份、光弘科技、锐科激光、浪潮信息、力量钻石、光峰科技、苏试试验、北京君正等,国信研究
2021-10-27,浪潮信息（000977）21年三季报点评：营收增速迎来拐点，利润大幅增长,国信研究
2021-10-26,浪潮信息公布三季报 前三季净利增加114.98%,新浪
2021-10-26,浪潮信息：第三季度净利5.48亿元 同比增长146%,财联社
2021-10-26,浪潮信息(000977.SZ)：第三季度净利润升145.94%至5.48亿元,格隆汇
2021-10-26,浪潮信息：前三季度净利润13.51亿元 同比增长114.98%,中证网
2021-10-26,图解浪潮信息三季报：第三季度单季净利润同比增145.94%,证券之星
2021-10-26,浪潮信息：2021年第三季度净利润约5.48亿元，同比增长145.94%,每日经济新闻
2021-10-26,浪潮信息：前三季度净利润同比增长114.98%,Wind
2021-10-26,中国数字经济发出最强音，数据存储迎来巨大发展机遇,凤凰网
2021-10-25,数据存储市场迎来新机遇,经济日报
2021-10-25,计算机行业周报：逻辑“双杀”公司开始出现 均衡配置头部与低估值,新浪
2021-10-25,因“众”而胜 唯“创”而强——全国双创周里感受创新发展“源动力”,新华网
2021-10-24,数据存储迎来全新发展机遇 浪潮发布新一代G6存储平台,中国金融新闻网
2021-10-23,AI+互联网最新趋势与实践 京东、字节、百度等专家精彩报告尽在AICC2021,美通社
2021-10-23,浪潮彭震：数字经济提速，数据存储产业迎来新机遇,光明网
2021-10-23,中原证券：给予浪潮信息买入评级,证券之星
2021-10-22,中国边缘服务器市场高速增长84.6%，浪潮信息蝉联中国第一,美通社
2021-10-20,AI+服务器，能成为浪潮突破的方向吗？,Ofweek
2021-10-20,【行业深度】洞察2021：中国计算机系统集成行业竞争格局及市场份额(附市场集中度、企业竞争力评价等),前瞻研究院
2021-10-20,浪潮信息成为Gartner全球工业物联网边缘计算解决方案标杆供应商,美通社
2021-10-19,节能与智能运维成为我国数据中心新趋势,经济网
2021-10-18,浪潮信息赵帅：构建开放生态 打造绿色高效的智算基础设施,美通社
2021-10-17,浪潮信息(000977)公司简评报告：盈利能力提升 业绩持续高增长,新浪
2021-10-17,计算机行业周报：智能驾驶正在发生哪些变化,新浪
2021-10-16,计算机行业周报：一图解释信息安全标的审美差异！,新浪
2021-10-15,浪潮信息(000977)：利润同比快速增长 优于此前预期,新浪
2021-10-15,101股获买入评级 最新:爱 美 客,中财网
2021-12-30,民生证券：给予紫光股份买入评级,证券之星
2021-08-27,浪潮信息(000977.SZ)于8月26日发行20亿元2021年度第二期超短期融资券,智通财经
2021-08-25,浪潮信息 | 需求蓄力，收入质量改善（中银计算机）,一计之长
2021-08-24,安信证券：维持浪潮信息(000977.SZ)“买入-A”评级 目标价40元,智通财经
2021-08-23,最新社保+QFII重仓股名单：格力等龙头被减持,Wind
2021-08-23,民生计算机周报：网安法律体系初步建成 行业景气向上,新浪
2021-08-23,安信证券维持浪潮信息买入评级：低点已现，大路向前,每日经济新闻
2021-08-23,筑友智造与广联达发力装配式建筑产业赛道；浪潮信息帮助钢铁企业建立智慧应用体系 | 36氪大公司数字化创新指南0824,36氪
2021-08-23,浪潮信息(000977)2021年中报点评：AI服务器等高毛利业务带动业绩超预期,新浪
2021-08-23,通信本周专题：从派息率和子公司独立分拆上市重新审视运营商投资价值,新浪
2021-08-23,浪潮信息：AI服务器等高毛利业务带动业绩超预期——华创计算机王文龙团队,新浪
2021-08-22,国盛证券维持浪潮信息买入评级：21H1盈利指标提升明显，云上游静待行业复苏信号,每日经济新闻
2021-08-22,国金证券维持浪潮信息买入评级：净利润增长显着，智算领导者地位稳固,每日经济新闻
2021-08-22,信达证券首予浪潮信息买入评级：受益国产化国内收入稳定增长，毛利率大幅提升,每日经济新闻
2021-08-22,【国金通信】浪潮信息：净利润增长显着，智算领导者地位稳固,新经济的瞭望
2021-08-20,浪潮信息：半年度净利8.03亿元 同比增98%,财联社
2021-08-20,浪潮信息：上半年净利润同比增长97.99%,Wind
2021-08-17,北向资金逆市抄底加仓A股近15亿，通威股份、北方稀土净买入额均创历史新高,Wind
2021-08-16,民生计算机周报：从中报发掘边际改善和持续成长,新浪
2021-08-16,计算机行业周观点：中报集中披露 龙头行情可期,新浪
2021-08-16,计算机行业周报：华为鸿蒙的最新进展和投资全景,新浪
2021-08-14,计算机行业周报：信息安全与服务器的产业链话语权均被明确低估！,新浪
2021-08-12,科技+成长！网络安全升温，业绩加速释放,Wind
2021-08-11,浪潮信息(000977)：服务器长期格局改善 预计21Q3迎收入增速拐点,新浪
2021-08-11,计算机行业周报：用友发布精智工业互联网平台3.0 企业云化面临更多网络安全问题,新浪
2021-08-10,通信运营系列报告运营商系列一：中国电信即将回A 运营商开启云网融合新时代,华安证券
2021-08-10,瞰鉴鲁股：联泓新科等三公司跌幅超过10%，板块总市值上周反弹千亿,每日经济新闻
2021-08-08,计算机行业周报：工业软件有哪些重要变化,新浪
2021-08-08,计算机行业周报：智造TMT新热度！服务器格局怎解读？,新浪
2021-08-08,工业软件长期研究布局价值较大，浪潮信息或迎近两年强拐点——华创计算机王文龙团队,蚊子搞科研
2021-08-06,A股资金流向（8月6日）：持续利好加持，资金对锂电产业链出现分歧,Wind
2021-08-03,浪潮信息(000977)深度研究报告：新一轮投资周期起点,新浪
2021-08-02,计算机周报：领军企业中报表现亮眼 看好高端制造等高景气细分,新浪
2021-08-02,计算机周观点：解决“卡脖子”难题 高度重视工业软件产业趋势,新浪
2021-08-02,区块链：算力重构 通向METAVERSE的阶梯,新浪
2021-07-27,浪潮信息：公司具备AI平台全栈技术能力,Wind
2021-07-27,A股午盘综述：科创50大涨近4%，芯片股全线爆发,Wind
2021-07-27,计算机行业周报：Q2基金持仓回升 关注白马边际改善和行业信创,新浪
2021-07-25,【民生计算机|周观点】二季度持仓回顾：集中度提升，聚焦龙头与景气赛道,MS计算机
2021-07-25,计算机行业周报：教育政策超预期强势 海康中报振奋人心,新浪
2021-07-23,物探院联合浪潮信息加速油气勘探智能化转型升级,石化新闻网
2021-07-22,浪潮信息(000977.SZ)完成发行10亿元超短期融资券,智通财经
2021-07-22,大盘震荡上行 浪潮信息融资盘小幅流入,财富动力网
2021-07-21,浪潮信息等55股近五日获机构净买入,证券时报网
2021-07-20,通信行业周报：半年报行情开启 下半年建议轻贝塔重阿尔法,华安证券
2021-07-19,计算机行业周报：网络安全八大核心问题聚焦,新浪
2021-07-19,民生计算机周报：政策催化+市场扩容 网安景气度提升可期,新浪
2021-07-19,融资客青睐1股，中国高科买入占比高达33.72%,Wind
2021-07-19,西部证券维持浪潮信息买入评级：核心竞争力强化、盈利能力大幅提升，增长超预期,每日经济新闻
2021-07-18,计算机行业：中报前主题轮动下的配置选择,广发证券
2021-07-17,计算机行业周报：预测信息安全机会较为持续！,新浪
2021-07-16,A股早报2021年7月16日星期五,Wind
2021-07-15,群益证券给予浪潮信息买进评级：2021年H1公司业绩大幅增长超预期，看好长期成长性,每日经济新闻
2021-07-15,数据复盘｜食品饮料、银行等9个行业获主力资金青睐 北向资金抢筹招商银行等股,证券时报网
2021-07-15,最新龙虎榜动向：浪潮信息涨停！上半年净利预增近一倍，机构北向大幅抢筹,21世纪经济报道
2021-07-15,又发现一家机构在悄悄建仓公司正处于底部区域！,证券之星
2021-07-15,浪潮信息放量涨停，一机构大举买入2.86亿元,第一财经
2021-07-15,7月15日龙虎榜解析：浪潮信息净买入额最多，还有27只个股被机构扫货,每日经济新闻
2021-07-15,中信证券：维持浪潮信息(000977.SZ)目标价40.8元 Q2净利超预期 云计算行业需求下半年有望回暖,智通财经
2021-07-15,浪潮信息龙虎榜数据（7月15日）,Wind
2021-07-15,浪潮信息放量涨停，机构、外资大举加仓,Wind
2021-07-15,财联社7月15日讯，浪潮信息今日涨停，一机构席位买入2.86亿元，深股通买入1.75亿元并卖出6761万元。,财联社
2021-07-15,A股资金流向（7月15日）：白酒、金融获资金青睐，比亚迪连续遭大幅抛售,Wind
2021-07-15,A股收盘综述：金融绝地反击，稀土永磁午后崛起,Wind
2021-07-15,浪潮信息(000977)2021年中报业绩预告点评：Q2利润超预期 行业需求预计将迎来回暖,新浪
2021-07-15,A股午盘综述：金融股明显回暖，题材股回落,Wind
2021-07-15,浪潮信息首板,Wind
2021-07-15,浪潮信息涨停，预计上半年净利润同比增长75%-115%,Wind
2021-07-15,千亿产业迎来风口，高增长潜力股请收藏,Wind
2021-07-15,A股早报2021年7月15日星期四,Wind
2021-07-14,浪潮信息发布业绩预告：净利润为7.1亿元-8.72亿元，同比增长75%-115%,上游新闻
2021-07-14,浪潮信息：上半年预计净利润同比增长75.0%~115.0%,Wind
2021-07-14,晚间重要公告2021年7月14日星期三,Wind
2021-07-14,通信科技行业2021年下半年展望：关注物联网、办公等垂直市场机遇 5G／云网板块拐点可期,新浪
2021-07-14,浪潮信息：预计上半年净利润同比增长75%-115%,Wind
2021-07-12,网络安全产业规模将超2500亿元，这些标的被主力加速流入（附股）,第一财经
2021-07-08,A股收盘综述：科创50逆势大涨2.6%，成长股持续压制价值股,Wind
2021-07-06,通信行业·IDC专题深度：IDC产业链景气周期及投资框架分析,新浪
2021-07-05,通信行业一周谈：中移动云资源池招标显网络设备格局渐变,新浪
2021-07-05,65股获券商买入评级，恒力石化目标涨幅达73.36%,Wind
2021-07-04,【民生计算机|周观点】行业中报前瞻：看好高景气细分，领军企业有望实现高增,MS计算机
2021-06-29,通信行业跟踪周报：本周专题 三大运营商5G总用户数超4.5亿 智慧能源解决方案加速发展,新浪
2021-06-28,计算机行业周报：板块仍在向上周期 多板块机会梳理,新浪
2021-06-28,西部证券：浪潮信息（000977.SZ）服务器行业龙头，市场份额稳中有升，维持“买入”评级,智通财经
2021-06-28,西部证券维持浪潮信息买入评级，浪潮信息跟踪报告：市场份额稳中有升，享受行业红利,每日经济新闻
2021-06-25,安信研究|晨会在线20210625,安信证券研究
2021-06-24,（6月24日互动易）浪潮信息：公司未进入相关制裁名单,Wind
2021-06-24,浪潮信息：目前公司与海外客户开展的业务在整体业务中占比不高,Wind
2021-06-24,浪潮信息：目前公司供应链稳定，业务正常开展,每日经济新闻
2021-06-24,中国普天整体并入中国电科，旗下上市公司纷纷大涨,第一财经
2021-06-23,云计算行业10年复盘：云计算还在上半场 垂直SAAS风起,新浪
2021-06-23,计算机：中国普天整体并入中电科 计算机行业国企改革进一步加速,新浪
2021-06-22,计算机行业周报：互联网医疗服务深入人心 “京东618”相关订单实现高速增长,新浪
2021-06-22,【东吴通信侯宾团队】中国电信大幅上调派息率，凸显当前运营商配置价值,东吴通信互联网团队
2021-06-20,【民生计算机|周观点】医保建设有望从法律层面强化，行业景气度提升可期,MS计算机
2021-06-20,计算机行业周报：追逐主线 不妨21H2回归AI领军／云领军！,新浪
2021-06-17,华为“错失”中国移动、中国电信上亿订单，代理商：缺货是假，涨价是真,时代财经
2021-06-17,时隔四年回归，王恩东出任浪潮信息董事长,DoNews
2021-06-17,浪潮信息人事变动 王恩东回归任董事长 董监高成员变化,中国IDC圈
2021-06-16,计算机行业周报：SAAS市值持续增长 互联网医疗的关键在于运营,新浪
2021-06-15,浪潮集团副总王恩东正式“回归”浪潮信息，担任董事长,鲁网
2021-06-15,浪潮信息：公司目前与华为暂无合作,Wind
2021-06-15,通信行业跟踪周报：本周专题 四部委印发《能源领域5G应用实施方案》 华为成立子公司发力能源数字化,新浪
2021-06-14,浪潮信息(000977.SZ)：选举王恩东为公司董事长,格隆汇
2021-06-11,中信证券：浪潮信息受益服务器市场竞争格局改善，预计公司基本面将持续向好,证券时报网
2021-06-11,鸿蒙热度高企，软件板块再度拉升，润和软件5个交易日翻番,证券时报网
2021-06-11,华创证券：鸿蒙主题不会短，后续或以涨休交替形式进行，更建议关注应用端,证券时报网
2021-06-11,【华创计算机王文龙团队】鸿蒙引爆行情后怎么看,蚊子搞科研
2021-06-10,浪潮信息(000977)浪潮信息跟踪点评：服务器竞争格局向好 头部厂商核心受益,新浪
2021-06-10,三六零午后涨停，主力净流入近5亿元,Wind
2021-06-10,开源证券--计算机周观点：医疗IT再迎政策利好【行业研究】,金融界股吧
2021-06-08,六大券商周三看好的六大板块,证券之星
2021-06-08,区块链产业迎利好，龙头急速封板，高增长潜力股出炉,Wind
2021-06-08,计算机行业周报：工业互联网标识注册量超200亿 已经从概念期走入“快速落地期”,新浪
2021-06-08,中原证券：软件板块整体出现回暖迹象，值得积极进行布局,第一财经
2021-06-07,计算机行业周报：DCEP产业链市场空间测算及展望,新浪
2021-06-07,通信行业跟踪周报：本周专题：为什么“5G+工业互联网”很可能会是下一个数字化转型投资风口,新浪
2021-06-06,【民生计算机|周观点】鸿蒙出世，软件国产化进程进一步加速,MS计算机
2021-06-06,计算机2021中期策略行业策略：产业升级加速 智能化元年,新浪
2021-06-05,浪潮集团人事“大变阵”：“换防”以提效？,新浪
2021-06-04,通信-华为产业系列深度之三：万物归一 鸿蒙2.0 重构物联世界,新浪
2021-06-04,传媒&通信行业“数字未来”系列一：元宇宙 未来数字绿洲入口已打开,华安证券
2021-06-04,科技及智能设备产业链日报：通信设备Ⅲ指数逆市上涨 涨幅1.6%,新浪
2021-06-04,计算机行业周报：零售业线上线下融合将持续加速 数据安全技术仍处于研究阶段,新浪
2021-06-03,一则重磅传闻引发涨停潮,证券之星
2021-06-03,翻倍大牛股一字跌停！白酒股涨超4%，华为概念股大涨,Wind
2021-06-03,盘前情报丨手机上的华为鸿蒙来了，产业链一览,21世纪经济报道
2021-06-03,鸿蒙OS 2发布，关注三条投资主线,中信证券
2021-06-01,鸿蒙重磅发布会“明日见”，这些上市公司已宣布加入“朋友圈”,第一财经
2021-05-31,计算机行业周报：鸿蒙再次催化信创 继续看好讯飞、卫宁等公司的进化,新浪
2021-05-31,计算机周报：政策关注核心技术 鸿蒙开启生态建设与国产化新篇章,新浪
2021-05-31,通信行业跟踪周报：本周专题 政策持续赋能云计算及数据中心产业链发展 通信行业仍维持高景气度,新浪
2021-05-31,浪潮信息任职9年董事长突然离职 毛利率持续走低惹的祸？ 董监高成员变化,新浪
2021-05-29,中信建投研究6月金股名单,Wind
2021-05-29,【太平洋通信李宏涛团队】建设全国算力网络“东数西算”，两套生态链下的投资逻辑,永不消失的电磁波
2021-05-28,科技行业：四部门发布算力枢纽实施方案 看好通信基础设施产业链,新浪
2021-05-28,行业 | 鸿蒙帆起，国产软硬件风已来（中银杨思睿团队）,一计之长
2021-05-28,浪潮信息 | 管理层变化，抓管理不变，把握国产硬件机遇（中银杨思睿团队）,一计之长
2021-05-28,中银证券--计算机行业点评：鸿蒙帆起，国产软硬件风已来【行业研究】,金融界股吧
2021-05-28,中银国际：浪潮信息（000977.SZ）董事长变更，管理工作推进，维持“买入”评级 董监高成员变化,智通财经
2021-05-28,深度*行业*计算机行业：鸿蒙帆起 国产软硬件风已来,新浪
2021-05-28,中银证券维持浪潮信息买入评级：管理层变化，抓管理不变，把握国产硬件机遇,每日经济新闻
2021-05-28,深度*公司*浪潮信息(000977)：管理层变化 抓管理不变 把握国产硬件机遇,新浪
2021-05-27,5月机构调研热情不减：千亿医药白马最获机构青睐,财联社
2021-05-26,计算机行业“构筑中国科技基石”系列报告10：鸿蒙放量在即 信创再迎高潮,新浪
2021-05-25,开源证券--计算机周观点：关注第三代社保卡产业链投资机会【行业研究】,金融界股吧
2021-05-24,通信行业跟踪周报：云网融合打造基石 运营商、设备商、互联网公司携手加速数字化转型,新浪
2021-05-24,云计算板块涨势强劲，中国长城、浪潮、用友、广联达、宝信软件全线上扬,Wind
2021-05-24,浪潮信息大涨,新浪
2021-05-24,民生计算机周报：鸿蒙改变汽车OS格局 生态升级下看好领军企业受益,新浪
2021-05-24,每日财报|浪潮信息董事长辞职通威股份实施26.34亿员工持股计划,搜狐
2021-05-22,【泰山财经·鲁股速递】浪潮信息：董事长张磊辞职 董监高成员变化,鲁网
2021-05-22,计算机行业周报：计算机中小股怎取舍？恒生披露两大新突破！,新浪
2021-05-22,犀牛财经早报：华夏、招商等五家银行被罚3.66亿浪潮信息董事长辞职,GPLP犀牛财经
2021-05-21,浪潮信息(000977.SZ)董事长张磊辞职 董监高成员变化,智通财经
2021-05-21,晚间重要公告2021年5月21日星期五,Wind
2021-05-21,浪潮信息：公司董事长张磊辞职 董监高成员变化,Wind
2021-05-20,计算机行业周报：3月底部重推的云计算基本面近况如何,新浪
2021-05-20,计算机应用行业：财报季尾声是未来一段时间较好的配置时机,广发证券
2021-05-18,复盘2020年大数据，计算机行业逆境坚挺！2021年Q1表现显示大趋势正成型,全景网
2021-05-18,浪潮信息(000977.SZ)2020年度权益分派10派1.1元 股权登记日为5月25日,格隆汇
2021-05-18,浪潮信息(000977.SZ)每10股派1.1元 股权登记日为5月25日,智通财经
2021-05-17,计算机行业周观点：底部寻找高景气赛道 关注云计算板块,新浪
2021-05-12,计算机行业2020年报及2021一季报综述：计算机行业净利润显着改善 关注绩优成长标的,渤海证券
2021-05-11,"计算机20Y/21Q1综述及策略：数字经济为国计,坐等行情纠偏(中银杨思睿团队)",一计之长
2021-05-10,计算机周观点：工业互联网持续受重视 抓住产业趋势,新浪
2021-05-08,外资调仓路线图曝光，18股获3家及以上机构加仓,Wind
2021-05-07,5月7日晚间重要行业研究汇总(附股),中金在线
2021-05-07,高端制造行业事件点评：5G+发展助推边缘计算市场规模逐步扩大,新浪
2021-05-07,计算机行业深度报告：板块已回归正常增长轨道,新浪
2021-05-06,计算机行业2020年报暨2021Q1季报回顾：业绩韧性与长期主义！,新浪
2021-05-06,中国电信Q1业绩持续提升 运营商数字化转型持续推进,财富动力网
2021-05-02,AI溢出服务器之外，浪潮的想象空间在哪？,钛媒体
2021-05-01,浪潮信息(000977)点评：毛利率改善略超预期,新浪
2021-04-30,浪潮信息(000977)：利润率显着提升 再显国企改革弹性,新浪
2021-04-29,【东吴通信侯宾团队】通信行业点评：电信Q1业绩持续提升，运营商数字化转型持续推进,东吴通信互联网团队
2021-04-29,喜报！浪潮信息：2021年第一季度净利润约2.41亿元，同比增加76.94%,每日经济新闻
2021-04-29,浪潮信息(000977.SZ)一季度归母净利同比增76.94%至2.41亿元,智通财经
2021-04-29,浪潮信息：一季度净利润同比增长76.94%,Wind
2021-04-27,浪潮信息：与中国人寿财险签署战略合作协议,e公司
2021-04-26,浪潮信息：4月26日获主力资金净流入1.54亿元,每日经济新闻
2021-04-26,《云计算半月刊》第七十五（2021.4.26）,计算机司令部
2021-04-26,安信证券维持浪潮信息买入评级：报表全面优化，计算机国企改革出华章,每日经济新闻
2021-04-26,民生证券维持浪潮信息推荐评级，浪潮信息2020年报点评：核心业务高速增长，经营质量持续改善,每日经济新闻
2021-04-24,浪潮信息(000977.SZ)2020年净利升57.90%至14.66亿元拟10派1.1元,格隆汇
2021-04-23,【东吴通信侯宾团队】2020年通信行业点评：“碳中和”背景下基建稳步推进，下游需求旺盛，网络能源板块业绩捷报频传,东吴通信互联网团队
2021-04-23,晚间重要公告2021年4月23日星期五,Wind
2021-04-23,浪潮信息(000977.SZ)年度归母净利同比增长58%至14.66亿元 拟10派1.1元,智通财经
2021-04-23,浪潮信息：2020年净利润同比增长57.9%,Wind
2021-04-23,浪潮信息：2020年营收630.38亿元，同比增长22.04%,36氪
2021-04-22,浪潮电子信息产业股份有限公司关于控股股东非公开发行可交换公司债券进入换股期的提示性公告,中证报
2021-04-21,【东吴通信侯宾团队】移动2021年Q1季报点评：中国移动Q1ARPU值企稳回升，经营情况稳步向好，持续看好运营商板块估值提升,东吴通信互联网团队
2021-04-21,浪潮信息(000977.SZ)控股股东非公开发行可交债于4月23日进入换股期,智通财经
2021-04-21,安信证券--计算机：计算机行业能为碳中和做什么贡献【行业研究】,金融界股吧
2021-04-20,3巨头联手大动作，概念龙头瞬间涨停（附股）,Wind
2021-04-20,华安证券--通信行业周报：华为开启被动转型，车端云全面赋能合作伙伴【行业研究】,金融界股吧
2021-04-19,4月19日晚间重要行业研究汇总(附股),中金在线
2021-04-19,东吴证券--通信行业跟踪周报：本周专题：展望上海车展-群雄逐鹿自动驾驶【行业研究】,金融界股吧
2021-04-16,国金证券--浪潮信息：服务器龙头业绩成长性再确认，持续推荐看好【公司研究】,金融界股吧
2021-04-15,A股异动|浪潮信息(000977.SZ)涨5.36%暂列沪深300成分股涨幅第一,格隆汇
2021-04-15,一季报预喜个股开盘大涨，明德生物涨停价开盘,Wind
2021-04-14,晚间重要公告2021年4月14日星期三,Wind
2021-04-14,浪潮信息(000977.SZ)一季度净利润预增60%-90%,格隆汇
2021-04-14,浪潮信息：一季度预计净利润同比增长60.0%~90.0%,Wind
2021-04-14,浪潮信息：2020年净利润14.66亿元 同比增长57.9%,中证网
2021-04-14,浪潮信息：预计一季度盈利2.18亿-2.59亿元，同比增长60%-90%,Wind
2021-04-14,浪潮信息：2020年净利润同比增长57.9%（业绩快报）,Wind
2021-04-13,东吴证券--通信行业本周专题：三大运营商乘“云”而上，华为或将重点发力云计算【行业研究】,金融界股吧
2021-04-13,安信证券--计算机行业动态分析：中电科吹响计算机行业新一轮国企改革号角【行业研究】,金融界股吧
2021-04-11,【民生计算机|周观点】软件定义汽车下车企巨头齐发力，看好领军企业前景,MS计算机
2021-04-09,计算机行业2021Q1业绩前瞻：医疗IT、汽车IT、信息安全等多域低基数高景气,新浪
2021-04-06,开源证券--计算机行业周报：国产CAD逐步突破中高端制造业市场【行业研究】,金融界股吧
2021-04-06,计算机行业周报：华为云崛起、小米百亿造车 产业链受到撼动,新浪
